,id,content,date,Date,Time,negative_prob,positive_prob,outcome,Elise's outcome
834,1.15E+18,france just put a digital tax on our great american technology companies if anybody taxes them it should be their home country the usa we will announce a substantial reciprocal action on macrons foolishness shortly ive always said american wine is better than french wine,7/26/2019 11:32,7/26/2019,11:32,0.080887094,0.919113,1,
835,1.16E+18,cause big disruption by going to manhattan working almost all of the time including evenings dont have to be in wh to do thatand sooo many other false statements he is right about one thing though i will win again in 2020 otherwise he pays 95 in taxes,8/10/2019 16:48,8/10/2019,16:48,0.9997775,0.000222504,-1,
836,1.16E+18,tax cuts deregulation and an administration dedicated to growing business have allowed the us economy to flourish the resulting surge in job creation and record low unemployment has put the american worker in the drivers seat  secretaryrosshttpswwwfoxbusinesscomeconomytheamericanconsumernowinasweetspot ,8/21/2019 16:42,8/21/2019,16:42,0.9591274,0.040872607,-1,
837,1.17E+18,face it you probably got a tax cut this was a new york times headline and it is very true if republicans take back the house and keep the senate and presidency one of our first acts will be to approve a major middle income tax cut democrats only want to raise your taxes,8/24/2019 10:15,8/24/2019,10:15,0.001160501,0.99883956,1,
838,1.17E+18,enjoy the low gas prices over the labor day weekend my energy policies have made america energy independent while keeping prices low just like a tax cut the democrats green policies will raise your price of gashttpswwwcnbccom20190828gaspricesaredownandmoredriverswillhittheroadthislabordayhtml ,8/31/2019 14:08,8/31/2019,14:08,0.59975845,0.40024152,-1,
839,1.17E+18,that this administration has done they dont talk about the great economy the big tax and regulation cuts the rebuilding of the military choice at our va our vets judges and supreme court justices the border wall going up lowest crime numbers 2nd a and so much more,9/9/2019 8:23,9/9/2019,8:23,0.00030565,0.99969435,1,
840,1.18E+18,the democrats have been talking about impeaching donald trump since before he was inaugurated  stevedoocy  foxandfriends and for no reason other than the great success we are having with the economy the military vets tax and regulation cuts healthcare and so much more,9/25/2019 8:11,9/25/2019,8:11,0.21622604,0.78377396,1,
841,1.18E+18,how do you impeach a president who has created the greatest economy in the history of our country entirely rebuilt our military into the most powerful it has ever been cut record taxes  regulations fixed the va  gotten choice for our vets after 45 years  so much more,9/28/2019 17:00,9/28/2019,17:00,0.000292949,0.99970704,1,
842,1.18E+18,doesnt even include the almost 2000 that the families got from the trump tax cut stephen moore freedomworks that means 5000 to 6000 more in disposable yearly income that americans have right now because of president trump,10/7/2019 9:01,10/7/2019,9:01,0.00096885,0.9990312,1,
843,1.18E+18,big rally in louisiana on friday night must force a runoff with a liberal democrat governor john bel edwards who has let your taxes and car insurance get too high and will never protect your 2nd amendment vote for one of our two great republicans on saturday force a runoff,10/8/2019 20:43,10/8/2019,20:43,0.073844515,0.9261555,1,
844,1.18E+18,so pathetic to see sleepy joe biden who with his son hunter and to the detriment of the american taxpayer has ripped off at least two countries for millions of dollars calling for my impeachment  and i did nothing wrong joes failing campaign gave him no other choice,10/9/2019 12:55,10/9/2019,12:55,0.11589338,0.88410664,1,
845,1.18E+18,impeached for what having created the greatest economy in the history of our country building our strongest ever military cutting taxes too muchhttpstwittercomrealdonaldtrumpstatus1181969511697788928 ,10/9/2019 22:53,10/9/2019,22:53,0.008663102,0.99133694,1,
846,1.18E+18,i will be in louisiana tonight love it to get republicans to vote for either of our two great republican candidates and force a run off with john bel edwards who has done a really poor job of tax cutting car insurance cost worst in usa  is suspect on your 2nd amendment,10/11/2019 9:00,10/11/2019,9:00,0.00671971,0.99328035,1,
847,1.18E+18,louisiana get out and vote republican before going to the big game today a runoff will be a tremendous win for your great state  lower taxes and car insurance and better protection of your 2nd amendment fantastic being with you last night,10/12/2019 9:16,10/12/2019,9:16,0.9999393,6.07E-05,-1,
848,1.18E+18,congratulations to the great state of louisiana a big night you will soon have a new and wonderful governor  eddierispone your taxes and car insurance payments will go down,10/13/2019 0:11,10/13/2019,0:11,0.74808615,0.25191382,-1,
849,1.19E+18,democrats are now the party of high taxes high crime open borders lateterm abortion socialism and blatant corruption the republican party is the party of the american worker the american family and the american dream  kag2020pictwittercomqxb198t5cm,10/17/2019 22:39,10/17/2019,22:39,0.99919885,0.000801211,-1,
850,1.19E+18,louisiana extreme democrat john bel edwards has sided with nancy pelosi and chuck schumer to support sanctuary cities high taxes and open borders he is crushing louisianas economy and your second amendment rights,10/26/2019 15:17,10/26/2019,15:17,0.9825899,0.017410086,-1,
851,1.19E+18,the do nothing democrats are working hard to make everyone forget the best economy ever the monumental weekend raid tax cuts the rebuilding of our military etc the impeachment hoax is a disgrace read the transcript,10/29/2019 7:25,10/29/2019,7:25,0.025112962,0.9748871,1,
852,1.19E+18,early voting in louisiana for a man who will be a great governor  eddierispone on saturday november 2nd he will get your auto insurance and taxes way down he will protect your military vets second amendment and energy,10/30/2019 13:44,10/30/2019,13:44,0.001920815,0.9980792,1,
853,1.19E+18,new york and always will but unfortunately despite the fact that i pay millions of dollars in city state and local taxes each year i have been treated very badly by the political leaders of both the city and state few have been treated worse i hated having to make,10/31/2019 20:32,10/31/2019,20:32,8.59E-05,0.99991405,1,
854,1.19E+18,this is the biggest most disgusting scandal and its all on the democrat party that has highjacked the impeachment process our tax dollars the house of representatives to push their 2020 election thats whats going on  marklevinshow cannot be said any better,11/1/2019 7:29,11/1/2019,7:29,0.9991315,0.000868479,-1,
855,1.19E+18,louisiana extreme democrat john bel edwards has sided with nancy pelosi and chuck schumer to support sanctuary cities high taxes and open borders he is crushing louisianas economy and your second amendment rights,11/1/2019 9:08,11/1/2019,9:08,0.9825899,0.017410086,-1,
856,1.19E+18,in new york and another reason they are leaving taxes and energy costs are way too high upstate is being allowed to die as other nearby states frack  drill for gold oil while reducing taxes  creating jobs by the thousands nyc is getting dirty  unsafe again as,11/1/2019 16:11,11/1/2019,16:11,0.48429704,0.5157029,1,
857,1.19E+18,louisiana has a chance to have a really great governor in  eddierispone auto insurance costs and taxes will be coming way down with eddie and your 2nd amendment will be protected current democrat governor has done a really poor job vote early for eddie,11/2/2019 13:18,11/2/2019,13:18,0.000112261,0.9998877,1,
858,1.19E+18,i hope everyone in the great state of virginia will get out and vote on tuesday in all of the local and state elections to send a signal to dc that you want lower taxes a strong military border  2nd amendment great healthcare and must take care of our vets vote republican,11/3/2019 14:18,11/3/2019,14:18,0.003911917,0.99608815,1,
859,1.19E+18,great republican geary higgins has my complete and total endorsement for virginia senate 13th district he is strong on crime the border our military cutting taxes and protecting your 2nd amendment dem john bell will take your guns  raise your taxes vote for geary higgins,11/3/2019 23:01,11/3/2019,23:01,0.703324,0.29667598,-1,
860,1.19E+18,louisiana get out and vote early for  eddierispone as your next governor lower taxes and car insurance will protect your 2nd amendment john bel edwards is always fighting our maga agenda wants to raise your taxes and car insurance to the sky vote for republican eddie r,11/3/2019 23:15,11/3/2019,23:15,0.20037888,0.79962116,1,
861,1.20E+18,getting ready to land in louisiana to do rally with great republican  eddierispone for governor he will get your taxes and auto insurance highest in country way down loves our military  vets will protect your 2nd amendment vote saturday,11/14/2019 18:28,11/14/2019,18:28,0.000400171,0.9995999,1,
862,1.20E+18,good morning louisiana polls are open at 7am get out and vote for  eddierispone to be your next gov he will get your taxes and auto insurance highest in country way down loves our military  vets will protect your 2a find your polling place belowhttpsvotedonaldjtrumpcom,11/16/2019 7:08,11/16/2019,7:08,0.00023376,0.9997663,1,
